15.3105803285753	41471.6518289766	13.6603386766901	47503.6717062193	8.82017581681839	1033838.8964031	
15.3146752210118	41532.146346475	13.6644335691266	49913.5762657186	8.82427070925483	1030721.40817669	
15.3187701134482	41631.2134886913	13.668528461563	51932.6829276917	8.82836560169127	1027230.43818804	
15.3228650058847	41761.3047826662	13.6726233539995	53440.0214487113	8.83246049412771	1023370.41853066	
15.3269598983211	41924.951305895	13.6767182464359	54500.1903186814	8.83655538656415	1019082.60215636	
15.3310547907575	42113.2034773402	13.6808131388723	55306.7167081169	8.84065027900059	1014447.72273878	
15.335149683194	42314.6168676917	13.6849080313088	56362.586865524	8.84474517143703	1009580.26405809	
15.3392445756304	42542.6639446354	13.6890029237452	57251.3776257469	8.84884006387347	1004903.65877336	
15.3433394680669	42791.1590121618	13.6930978161817	57664.4600171723	8.85293495630991	1000471.80195453	
15.3474343605033	43054.3410741861	13.6971927086181	57658.3305547772	8.85702984874635	996292.969454367	
15.3515292529397	43330.9418810284	13.7012876010545	57325.4655868792	8.86112474118279	992570.403472793	
15.3556241453762	43600.8808713497	13.705382493491	56745.7872235044	8.86521963361923	988998.707131373	
15.3597190378126	43836.3286448051	13.7094773859274	55945.9174197907	8.86931452605567	985272.023918747	
15.3638139302491	44017.239347008	13.7135722783639	54933.0339003252	8.87340941849211	981676.584641256	
15.3679088226855	44130.5581885883	13.7176671708003	53817.9436130642	8.87750431092855	979880.640748674	
15.3720037151219	44171.410388438	13.7217620632367	53392.1141630585	8.88159920336499	981826.411433445	
15.3760986075584	44152.0481722097	13.7258569556732	53034.5179876751	8.88569409580143	986123.789066395	
15.3801934999948	44094.6527957741	13.7299518481096	53109.5324561766	8.88978898823787	990052.36507195	
15.3842883924313	44012.5090607531	13.7340467405461	53800.0090438233	8.89388388067431	991744.075817987	
15.3883832848677	43909.4430529061	13.7381416329825	55505.8307663304	8.89797877311075	988644.363267466	
15.3924781773041	43795.146874572	13.7422365254189	58603.6006613466	8.90207366554719	981607.382056585	
15.3965730697406	43678.0966887789	13.7463314178554	63314.8939896711	8.90616855798363	971167.820442822	
15.400667962177	43568.5571297362	13.7504263102918	69555.1315402738	8.91026345042007	958008.187820636	
15.4047628546135	43533.7438425331	13.7545212027282	76781.1539164918	8.91435834285651	942662.462525477	
15.4088577470499	43695.6588799472	13.7586160951647	83961.8794671799	8.91845323529295	926000.525899577	
15.4129526394863	44195.7749468869	13.7627109876011	89815.9305807827	8.92254812772939	923911.32416474	
